cluster,gene
C10 Marginal,ACP7
C10 Marginal,LINC00514
C10 Marginal,DIP2A
C10 Marginal,TUFT1
C10 Marginal,PBXIP1
C10 Marginal,WDR62
C10 Marginal,LARGE1
C10 Marginal,ULBP3
C10 Marginal,SEC24C
C10 Marginal,SPINT2
C10 Marginal,STK26
C10 Marginal,PLXNA4
C10 Marginal,FANCC
C10 Marginal,KDM3A
C10 Marginal,ZNF724
C10 Marginal,PROM1
C10 Marginal,CABP4
C10 Marginal,MTMR7
C10 Marginal,ITGA2
C10 Marginal,CLDND2
C10 Marginal,CDK5RAP3
C10 Marginal,EFNB1
C10 Marginal,NOX5
C10 Marginal,SRGAP2
C10 Marginal,RYR2
C10 Marginal,TRAPPC6B
C10 Marginal,ZNF835
C10 Marginal,CCR4
C10 Marginal,CDC20B
C10 Marginal,MT1X
C10 Marginal,DLC1
C10 Marginal,ATR
C10 Marginal,ZC3H4
C10 Marginal,GSG1
C10 Marginal,PIK3C2B
C10 Marginal,GPR155
C10 Marginal,INTS3
C10 Marginal,PRDM14
C10 Marginal,SYNPO2
C10 Marginal,POLE2
C10 Marginal,SLC25A27
C10 Marginal,EREG
C10 Marginal,DRAXIN
C10 Marginal,SLC47A1
C10 Marginal,AFG1L
C10 Marginal,ARHGEF5
C10 Marginal,FAM83H
C10 Marginal,HSD17B13
C10 Marginal,GSAP
C10 Marginal,MLANA
C10 Marginal,TNC
C10 Marginal,TANGO2
C10 Marginal,UGGT2
C10 Marginal,C2CD4A
C10 Marginal,ZDHHC17
C10 Marginal,ZNF749
C10 Marginal,NMNAT3
C10 Marginal,NPFFR1
C10 Marginal,AC011511.1
C10 Marginal,TMC2
C10 Marginal,FXYD3
C10 Marginal,UNKL
C10 Marginal,FAM117A
C10 Marginal,TMC7
C10 Marginal,UBOX5
C10 Marginal,APELA
C10 Marginal,ITCH
C10 Marginal,DISP2
C10 Marginal,ADCY9
C10 Marginal,TRIP4
C10 Marginal,TIAL1
C10 Marginal,UHRF2
C10 Marginal,RICTOR
C10 Marginal,CLK1
C10 Marginal,NAA15
C10 Marginal,UHRF1BP1
C10 Marginal,VN1R1
C10 Marginal,GRAMD1B
C10 Marginal,NF1
C10 Marginal,TBC1D2B
C10 Marginal,UCP3
C10 Marginal,TIGD1
C10 Marginal,RAB12
C10 Marginal,MUC20
C10 Marginal,ZNF620
C10 Marginal,TET3
C10 Marginal,LRP4
C10 Marginal,SKAP1
C10 Marginal,INSL4
C10 Marginal,BCAM
C10 Marginal,PVR
C10 Marginal,AHI1
C10 Marginal,SELP
C10 Marginal,H2AC12
C10 Marginal,PROX1
C10 Marginal,EZR
C10 Marginal,TNIK
C10 Marginal,MYO7A
C10 Marginal,DZANK1
C10 Marginal,PURB
C10 Marginal,ZBTB22
C10 Marginal,MAPK15
C10 Marginal,CYP4F3
C10 Marginal,NFATC2IP
C10 Marginal,ERBB3
C10 Marginal,USP9Y
C10 Marginal,TGFBR1
C10 Marginal,SIMC1
C10 Marginal,RAPGEF4
C10 Marginal,SCN3A
C10 Marginal,PUS7L
C10 Marginal,SARNP
C10 Marginal,AC114267.1
C10 Marginal,ACP5
C10 Marginal,LYVE1
C10 Marginal,SCD
C10 Marginal,RWDD2A
C10 Marginal,TRIM38
C10 Marginal,SETD1A
C10 Marginal,PARD6G
C10 Marginal,NFAT5
C10 Marginal,PPP1R3G
C10 Marginal,SHROOM4
C10 Marginal,BTC
C10 Marginal,C15orf40
C10 Marginal,CCDC142
C10 Marginal,SLC9A7
C10 Marginal,PIGM
C10 Marginal,OR14J1
C10 Marginal,APLP2
C10 Marginal,SERPINA10
C10 Marginal,KRT7
C10 Marginal,MAP6
C10 Marginal,SLC5A3
C10 Marginal,AFMID
C10 Marginal,WDR27
C10 Marginal,ASXL2
C10 Marginal,CCDC36
C10 Marginal,SPACA7
C10 Marginal,SLC1A4
C10 Marginal,INTU
C10 Marginal,GRM4
C10 Marginal,MAST4
C10 Marginal,CDH13
C10 Marginal,CPEB4
C10 Marginal,SPC24
C10 Marginal,ERVW-1
C10 Marginal,CDAN1
C10 Marginal,CIPC
C10 Marginal,NPIPB4
C10 Marginal,STX1A
C10 Marginal,ZNF880
C10 Marginal,ARL17A
C10 Marginal,AARSD1
C10 Marginal,WBP2NL
C10 Marginal,LPIN1
C10 Marginal,ARHGEF7
C10 Marginal,H2AC6
C10 Marginal,PLEKHH2
C10 Marginal,B3GNT5
C10 Marginal,ECT2
C10 Marginal,SMIM17
C10 Marginal,CDH12
C10 Marginal,RGPD5
C10 Marginal,NCAM1
C10 Marginal,PYROXD1
C10 Marginal,UTY
C10 Marginal,OTUD5
C10 Marginal,TRIM52
C10 Marginal,NOTCH2NLA
C10 Marginal,SLC6A8
C10 Marginal,UHMK1
C10 Marginal,ZNF813
C10 Marginal,ZNF518A
C10 Marginal,PKIA
C10 Marginal,ZNF117
C10 Marginal,FUT1
C10 Marginal,EXOC6
C10 Marginal,PYROXD2
C10 Marginal,GPR162
C10 Marginal,FAT1
C10 Marginal,ABHD12B
C10 Marginal,PAN2
C10 Marginal,ATXN2L
C10 Marginal,PELO
C10 Marginal,MIPOL1
C10 Marginal,ZNF439
C10 Marginal,RAB3IP
C10 Marginal,ECRG4
C10 Marginal,CCDC84
C10 Marginal,CPA6
C10 Marginal,FCRL1
C10 Marginal,ARMH1
C10 Marginal,GABPB2
C10 Marginal,KLB
C10 Marginal,TEX35
C10 Marginal,CYB5RL
C10 Marginal,LRP11
C10 Marginal,DOCK3
C10 Marginal,ADGRA3
C10 Marginal,HLA-DOA
C10 Marginal,MET
C10 Marginal,CACNB2
C10 Marginal,CCDC144A
C10 Marginal,CD1D
C10 Marginal,FBRSL1
C10 Marginal,PCDHGA8
C10 Marginal,TNFSF15
C10 Marginal,SCN2B
C10 Marginal,RAB11FIP4
C10 Marginal,ZEB1
C10 Marginal,AC104389.5
C10 Marginal,B3GNT7
C10 Marginal,ADAMTSL3
C10 Marginal,GMPPB
C10 Marginal,GSTT4
C10 Marginal,WDR7
C10 Marginal,GFAP
C10 Marginal,OTOA
C10 Marginal,KLHL29
C10 Marginal,PRMT3
C10 Marginal,ZNF99
C10 Marginal,DOP1A
C10 Marginal,SYNE2
C10 Marginal,DGKB
C10 Marginal,RNF207
C10 Marginal,RERE
C10 Marginal,CAMSAP1
C10 Marginal,ANKAR
C10 Marginal,GNE
C10 Marginal,HCAR1
C10 Marginal,CAMK4
C10 Marginal,GTPBP10
C10 Marginal,KANTR
C10 Marginal,CSMD2
C10 Marginal,TRNT1
C10 Marginal,TOM1L2
C10 Marginal,HSH2D
C10 Marginal,SEMA4D
C10 Marginal,OR6C75
C10 Marginal,AK5
C10 Marginal,PNISR
C10 Marginal,RSBN1L
C10 Marginal,SDC4
C10 Marginal,TMEM150B
C10 Marginal,DCAKD
C10 Marginal,IQANK1
C10 Marginal,PKNOX1
C10 Marginal,ZFP42
C10 Marginal,TMEM100
C10 Marginal,ATP8A1
C10 Marginal,GALNT7
C10 Marginal,SLC4A5
C10 Marginal,SBF2
C10 Marginal,FBXL20
C10 Marginal,FAM122B
C10 Marginal,PCSK7
C10 Marginal,SLC24A1
C10 Marginal,CHRNA7
C10 Marginal,DYNC1I1
C10 Marginal,DNAAF1
C10 Marginal,TTC7B
C10 Marginal,CLN3
C10 Marginal,PHF1
C10 Marginal,HSPA12A
C10 Marginal,FRK
C10 Marginal,SCN1B
C10 Marginal,ELOVL6
C10 Marginal,COLGALT2
C10 Marginal,PAPLN
C10 Marginal,CCDC30
C10 Marginal,MBTD1
C10 Marginal,SLC51B
C10 Marginal,RAB3B
C10 Marginal,TRIM6
C10 Marginal,TMC1
C10 Marginal,LRIG2
C10 Marginal,SLC12A3
C10 Marginal,DMBT1
C10 Marginal,PTAR1
C10 Marginal,DPH6
C10 Marginal,OR2V2
C10 Marginal,BIVM
C10 Marginal,KLHL6
C10 Marginal,NAIP
C10 Marginal,U2AF1
C10 Marginal,CHD9
C10 Marginal,DNAH12
C10 Marginal,TRIM33
C10 Marginal,NIPBL
C10 Marginal,FRMPD2
C10 Marginal,AAK1
C10 Marginal,CEP295
C10 Marginal,RHPN1
C10 Marginal,INPP4A
C10 Marginal,AP003108.2
C10 Marginal,HIF1AN
C10 Marginal,WAS
C10 Marginal,LRRC15
C10 Marginal,ZNF883
C10 Marginal,LUC7L3
C10 Marginal,LDB3
C10 Marginal,STK36
C10 Marginal,SMIM36
C10 Marginal,KHDC4
C10 Marginal,CHST11
C10 Marginal,STAT4
C10 Marginal,SFTPB
C10 Marginal,AXIN1
C10 Marginal,PROM2
C10 Marginal,TYRO3
C10 Marginal,PITPNM3
C10 Marginal,LRCH3
C10 Marginal,LURAP1
C10 Marginal,CERS6
C10 Marginal,DDAH1
C10 Marginal,KIAA1324
C10 Marginal,PTPRM
C10 Marginal,GLRB
C10 Marginal,ATG2A
C10 Marginal,KBTBD2
C10 Marginal,PHF2
C10 Marginal,ITGBL1
C10 Marginal,MNT
C10 Marginal,KLRC1
C10 Marginal,ABCC5
C10 Marginal,RSKR
C10 Marginal,SLC25A45
C10 Marginal,GALNT6
C10 Marginal,COL4A2
C10 Marginal,SPATA6L
C10 Marginal,UNC80
C10 Marginal,CRLF3
C10 Marginal,ARFGEF3
C10 Marginal,XKR5
C10 Marginal,CCNJL
C10 Marginal,FOXP1
C10 Marginal,ALMS1
C10 Marginal,ZNF222
C10 Marginal,OR1I1
C10 Marginal,C17orf100
C10 Marginal,ZNF16
C10 Marginal,TPH2
C10 Marginal,ERMARD
C10 Marginal,ASB14
C10 Marginal,CBLN2
C10 Marginal,CNTNAP3
C10 Marginal,CREB5
C10 Marginal,COG8
C10 Marginal,ITFG2
C10 Marginal,POLR2J3
C10 Marginal,ZADH2
C10 Marginal,RP1L1
C10 Marginal,SLC7A6
C10 Marginal,PRKCD
C10 Marginal,WDR73
C10 Marginal,PRKD3
C10 Marginal,CERS5
C10 Marginal,CNGA1
C10 Marginal,EPHA1
C10 Marginal,SEMA4C
C10 Marginal,DNAJB14
C10 Marginal,ZBTB43
C10 Marginal,BBS9
C10 Marginal,IGFBP5
C10 Marginal,ARSB
C10 Marginal,SYCP2
C10 Marginal,WDFY2
C10 Marginal,TLE4
C10 Marginal,SENP8
C10 Marginal,COL12A1
C10 Marginal,COL4A1
C10 Marginal,PHTF2
C10 Marginal,MANEA
C10 Marginal,C5AR1
C10 Marginal,ZDBF2
C10 Marginal,N4BP2L2
C10 Marginal,ITPR1
C10 Marginal,UBAP2
C10 Marginal,HOGA1
C10 Marginal,ZNF385C
C10 Marginal,TTLL9
C10 Marginal,TNRC6B
C10 Marginal,TMEM184A
C10 Marginal,TOR1AIP2
C10 Marginal,ABCA5
C10 Marginal,ZNF526
C10 Marginal,RHOXF2
C10 Marginal,FANCD2OS
C10 Marginal,MED13
C10 Marginal,EFHC1
C10 Marginal,RELCH
C10 Marginal,ARFGEF1
C10 Marginal,MSH6
C10 Marginal,C11orf98
C10 Marginal,GPSM3
C10 Marginal,LCP2
C10 Marginal,ITGA6
C10 Marginal,ASPHD1
C10 Marginal,IGF2BP2
C10 Marginal,ITPKB
C10 Marginal,MTHFR
C10 Marginal,CRIM1
C10 Marginal,TPH1
C10 Marginal,ANAPC5
C10 Marginal,CSAD
C10 Marginal,CCZ1
C10 Marginal,SHOC1
C10 Marginal,CASD1
C10 Marginal,STAR
C10 Marginal,PHKB
C10 Marginal,C1orf146
C10 Marginal,ZNF552
C10 Marginal,TBL1X
C10 Marginal,CYTH4
C10 Marginal,DAGLB
C10 Marginal,RITA1
C10 Marginal,ZRANB1
C10 Marginal,CPSF2
C10 Marginal,FXYD6
C10 Marginal,CBWD5
C10 Marginal,GPALPP1
C10 Marginal,C1orf141
C10 Marginal,LDHC
C10 Marginal,NDUFS1
C10 Marginal,HOXB4
C10 Marginal,SRD5A1
C10 Marginal,ZNF525
C10 Marginal,DCUN1D3
C10 Marginal,SAG
C10 Marginal,INTS6L
C10 Marginal,SPINK9
C10 Marginal,BCL2L15
C10 Marginal,FAM160B2
C10 Marginal,DENND2B
C10 Marginal,PPP1R35
C10 Marginal,VAV3
C10 Marginal,KCNN1
C10 Marginal,GART
C10 Marginal,PLEKHG1
C10 Marginal,ARHGAP17
C10 Marginal,HGSNAT
C10 Marginal,ZNF846
C10 Marginal,PLPP5
C10 Marginal,ZDHHC2
C10 Marginal,CSPG4
C10 Marginal,GRIPAP1
C10 Marginal,HTR1D
C10 Marginal,RBFOX3
C10 Marginal,NLRP8
C10 Marginal,ZNF529
C10 Marginal,ZC3H12D
C10 Marginal,DDX10
C10 Marginal,PTBP2
C10 Marginal,POSTN
C10 Marginal,CCDC77
C10 Marginal,NDUFA4L2
C10 Marginal,LYSMD1
C10 Marginal,PRPF3
C10 Marginal,CRTAC1
C10 Marginal,GDF5OS
C10 Marginal,VPS53
C10 Marginal,ZNF589
C10 Marginal,CREB3L2
C10 Marginal,POLR3A
C10 Marginal,LIMD2
C10 Marginal,NCMAP
C10 Marginal,SLC12A1
C10 Marginal,GALNT5
C10 Marginal,RPAP1
C10 Marginal,TMEM132A
C10 Marginal,ZNF284
C10 Marginal,RALGAPA2
C10 Marginal,SLC16A10
C10 Marginal,PMS2
C10 Marginal,LAMB1
C10 Marginal,XPO4
C10 Marginal,FNIP2
C10 Marginal,HOXB3
C10 Marginal,PRDM10
C10 Marginal,SLC31A1
C10 Marginal,RBM28
C10 Marginal,AC005041.1
C10 Marginal,CENPT
C10 Marginal,CCDC159
C10 Marginal,KCNN3
C10 Marginal,WIPF2
C10 Marginal,KPNA1
C10 Marginal,ZNF347
C10 Marginal,ATP1A3
C10 Marginal,CCDC85C
C10 Marginal,INPP5D
C10 Marginal,RUFY2
C10 Marginal,SLC15A1
C10 Marginal,IFT88
C10 Marginal,LCN12
C10 Marginal,DIABLO
C10 Marginal,GPATCH2L
C10 Marginal,IQCD
C10 Marginal,CLIC5
C10 Marginal,KMT2C
C10 Marginal,MAML2
C10 Marginal,ANKLE2
C10 Marginal,BAZ2B
C10 Marginal,WNT5B
C10 Marginal,SIDT2
C10 Marginal,PLLP
C10 Marginal,PROSER1
C10 Marginal,TYROBP
C10 Marginal,NTNG2
C10 Marginal,GUCA1B
C10 Marginal,ACER1
C10 Marginal,CMYA5
C10 Marginal,CLEC16A
C10 Marginal,PRPF8
C10 Marginal,USP34
C10 Marginal,AQR
C10 Marginal,METTL21A
C10 Marginal,SULT2A1
C10 Marginal,CHN2
C10 Marginal,TMEM156
C10 Marginal,C2orf88
C10 Marginal,CA14
C10 Marginal,TEX45
C10 Marginal,SNX15
C10 Marginal,PHYKPL
C10 Marginal,SCARA3
C10 Marginal,CALHM1
C10 Marginal,TRIM13
C10 Marginal,MAPK1
C10 Marginal,C1orf159
C10 Marginal,ZRANB3
C10 Marginal,SCAF4
C10 Marginal,STXBP2
C10 Marginal,DNAJB13
C10 Marginal,ZRANB2
C10 Marginal,CS
C10 Marginal,VENTX
C10 Marginal,CYB561A3
C10 Marginal,SARM1
C10 Marginal,TTPAL
C10 Marginal,MAVS
C10 Marginal,MYEOV
C10 Marginal,CNKSR3
C10 Marginal,CBFB
C10 Marginal,AKNAD1
C10 Marginal,GDPD1
C10 Marginal,CAV1
C10 Marginal,DIRAS1
C10 Marginal,CENPK
C10 Marginal,HSD17B1
C10 Marginal,PNMA8C
C10 Marginal,ARHGEF10
C10 Marginal,CEP19
C10 Marginal,ELMO1
C10 Marginal,LRRC56
C10 Marginal,ZBTB16
C10 Marginal,RANBP17
C10 Marginal,VWC2
C10 Marginal,OR10A3
C10 Marginal,KAT2A
C10 Marginal,GALNT18
C10 Marginal,TADA1
C10 Marginal,SLC6A6
C10 Marginal,SIGLEC8
C10 Marginal,PKD1
C10 Marginal,RPGR
C10 Marginal,PPP1R12C
C10 Marginal,H2BU1
C10 Marginal,FAM20C
C10 Marginal,DCUN1D4
C10 Marginal,MT2A
C10 Marginal,PFN4
C10 Marginal,CEP83
C10 Marginal,DNAJC27
C10 Marginal,APOB
C10 Marginal,GJB2
C10 Marginal,POU5F1B
C10 Marginal,TAF1
C10 Marginal,B9D1
C10 Marginal,SGCD
C10 Marginal,ZNF557
C10 Marginal,SENP3
C10 Marginal,SHTN1
C10 Marginal,ZNF384
C10 Marginal,SPG11
C10 Marginal,HEMK1
C10 Marginal,F2RL3
C10 Marginal,SCARF1
C10 Marginal,AGER
C10 Marginal,LSM11
C10 Marginal,POLR2A
C10 Marginal,SERAC1
C10 Marginal,C2orf73
C10 Marginal,GEMIN7
C10 Marginal,ZNF687
C10 Marginal,SLC35F5
C10 Marginal,ZNF345
C10 Marginal,SLC6A4
C10 Marginal,PRF1
C10 Marginal,DENND6A
C10 Marginal,CNOT1
C10 Marginal,GPR82
C10 Marginal,PRKAG2
C10 Marginal,FAM219A
C10 Marginal,DUSP28
C10 Marginal,SIN3A
C10 Marginal,PIGR
C10 Marginal,LRCH4
C10 Marginal,PIK3CG
C10 Marginal,LTBP3
C10 Marginal,AMY2B
C10 Marginal,ULK4
C10 Marginal,SGCA
C10 Marginal,NEK8
C10 Marginal,TPST2
C10 Marginal,PTPRS
C10 Marginal,PIGQ
C10 Marginal,ATAD3C
C10 Marginal,TLE3
C10 Marginal,NELFA
C10 Marginal,C17orf99
C10 Marginal,CLEC4C
C10 Marginal,KLF11
C10 Marginal,FOXO1
C10 Marginal,SPATA17
C10 Marginal,AGAP4
C10 Marginal,LSM8
C10 Marginal,DPP9
C10 Marginal,FOCAD
C10 Marginal,DYDC2
C10 Marginal,GPR4
C10 Marginal,FAM111A
C10 Marginal,CAPS
C10 Marginal,EPHA10
C10 Marginal,OR2A5
C10 Marginal,NOTO
C10 Marginal,CLDN4
C10 Marginal,VWA3B
C10 Marginal,THRB
C10 Marginal,ZNF500
C10 Marginal,C16orf46
C10 Marginal,HGS
C10 Marginal,PLGLB2
C10 Marginal,NGRN
C10 Marginal,HACD1
C10 Marginal,GSTO2
C10 Marginal,GPR85
C10 Marginal,CABYR
C10 Marginal,USP6
C10 Marginal,XDH
C10 Marginal,KIAA0513
C10 Marginal,GRAMD2A
C10 Marginal,IKBKB
C10 Marginal,RND1
C10 Marginal,C2CD3
C10 Marginal,SAMD15
C10 Marginal,MAK16
C10 Marginal,TRA2A
C10 Marginal,DAPK1
C10 Marginal,RILPL1
C10 Marginal,PIP5KL1
C10 Marginal,RNF227
C10 Marginal,PPP1R12B
C10 Marginal,LTO1
C10 Marginal,ADGRE2
C10 Marginal,OR10K1
C10 Marginal,KIAA1211L
C10 Marginal,LIMD1
C10 Marginal,EDDM13
C10 Marginal,ARRB1
C10 Marginal,PNPLA5
C10 Marginal,LECT2
C10 Marginal,TMEM67
C10 Marginal,DNAH6
C10 Marginal,ANO1
C10 Marginal,CASP10
C10 Marginal,CDC14A
C10 Marginal,TAF6
C10 Marginal,SRSF6
C10 Marginal,EHBP1L1
C10 Marginal,NPIPA1
C10 Marginal,TMC6
C10 Marginal,IQCC
C10 Marginal,KIF11
C10 Marginal,TTC39B
C10 Marginal,SLC12A7
C10 Marginal,ARNTL2
C10 Marginal,LITAFD
C10 Marginal,RIF1
C10 Marginal,GBP5
C10 Marginal,SVIL
C10 Marginal,OR2T12
C10 Marginal,TOGARAM1
C10 Marginal,TBCK
C10 Marginal,TAF1C
C10 Marginal,TMED8
C10 Marginal,PNP
C10 Marginal,SOX7
C10 Marginal,FADS3
C10 Marginal,TRMT13
C10 Marginal,METAP1D
C10 Marginal,CCDC180
C10 Marginal,WDR93
C10 Marginal,TEN1
C10 Marginal,BIRC6
C10 Marginal,ZYG11B
C10 Marginal,PNPLA6
C10 Marginal,RNF44
C10 Marginal,SETX
C10 Marginal,ZNF212
C10 Marginal,SERINC5
C10 Marginal,CACNA1A
C10 Marginal,SF1
C10 Marginal,OR1D2
C10 Marginal,BDP1
C10 Marginal,DET1
C10 Marginal,LMO7
C10 Marginal,AVL9
C10 Marginal,ZNF829
C10 Marginal,ZGLP1
C10 Marginal,BTBD3
C10 Marginal,CDH17
C10 Marginal,DSP
C10 Marginal,MYH9
C10 Marginal,SIGLEC6
C10 Marginal,C1QA
C10 Marginal,ZNF283
C10 Marginal,ARHGAP31
C10 Marginal,SH3PXD2A
C10 Marginal,ANKZF1
C10 Marginal,GRHL1
C10 Marginal,KSR2
C10 Marginal,HOOK2
C10 Marginal,OR56A4
C10 Marginal,USP25
C10 Marginal,ZNHIT6
C10 Marginal,KIAA2013
C10 Marginal,EXPH5
C10 Marginal,BLCAP
C10 Marginal,ZNF674
C10 Marginal,CDK2AP2
C10 Marginal,RNPC3
C10 Marginal,SPPL2B
C10 Marginal,FAM180A
C10 Marginal,DLL1
C10 Marginal,IL12RB2
C10 Marginal,OR2G6
C10 Marginal,CACNG5
C10 Marginal,SMG1
C10 Marginal,TMEM200A
C10 Marginal,TPR
C10 Marginal,ZNF519
C10 Marginal,C2orf91
C10 Marginal,MAP4K1
C10 Marginal,CIT
C10 Marginal,TBC1D8
C10 Marginal,PAQR5
C10 Marginal,CHST9
C10 Marginal,RSRP1
C10 Marginal,TMEM161B
C10 Marginal,EIF1AY
C10 Marginal,ZNF398
C10 Marginal,SMPD4
C10 Marginal,ZCCHC10
C10 Marginal,SLC38A2
C10 Marginal,MINAR2
C10 Marginal,C1orf158
C10 Marginal,TBC1D24
C10 Marginal,ATP6V1A
C10 Marginal,CLPB
C10 Marginal,SULT1C2
C10 Marginal,HOPX
C10 Marginal,PGAM5
C10 Marginal,BLM
C10 Marginal,CBWD3
C10 Marginal,SUOX
C10 Marginal,KRT19
C10 Marginal,MARK2
C10 Marginal,TMEM169
C10 Marginal,CD209
C10 Marginal,KCNH1
C10 Marginal,IL12B
C10 Marginal,SLFN13
C10 Marginal,NAA25
C10 Marginal,MED13L
C10 Marginal,AC013394.1
C10 Marginal,UBR4
C10 Marginal,SYNM
C10 Marginal,CDH18
C10 Marginal,AKAP6
C10 Marginal,PLEKHB1
C10 Marginal,SLC35E3
C10 Marginal,HTRA1
C10 Marginal,ADH6
C10 Marginal,CLEC14A
C10 Marginal,TFF2
C10 Marginal,PRH1
C10 Marginal,NBPF14
C10 Marginal,IDO2
C10 Marginal,IFT80
C10 Marginal,ASCC1
C10 Marginal,P2RX5-TAX1BP3
C10 Marginal,ORC2
C10 Marginal,F5
C10 Marginal,CNGB1
C10 Marginal,CBLB
C10 Marginal,SIK3
C10 Marginal,DNA2
C10 Marginal,SOGA1
C10 Marginal,PLCB2
C10 Marginal,SLC47A2
C10 Marginal,RASGRP3
C10 Marginal,CCDC7
C10 Marginal,NKAPL
C10 Marginal,NOL9
C10 Marginal,PNPO
C10 Marginal,FAM111B
C10 Marginal,GINS1
C10 Marginal,KLHL11
C10 Marginal,GPR137C
C10 Marginal,USP37
C10 Marginal,TUBA1B
C10 Marginal,CLDN18
C10 Marginal,F2RL2
C10 Marginal,CDK17
C10 Marginal,TRPS1
C10 Marginal,CASP2
C10 Marginal,IFT81
C10 Marginal,CEACAM19
C10 Marginal,ZNF800
C10 Marginal,CUL7
C10 Marginal,CTRB1
C10 Marginal,C21orf58
C10 Marginal,PHF12
C10 Marginal,ZNF675
C10 Marginal,H2BC5
C10 Marginal,ATXN1L
C10 Marginal,TNS1
C10 Marginal,TRAF6
C10 Marginal,ZNF717
C10 Marginal,SPATA33
C10 Marginal,DYSF
C10 Marginal,CDKL5
C10 Marginal,ZNF814
C10 Marginal,VPS13C
C10 Marginal,ZC3H12B
C10 Marginal,SULF1
C10 Marginal,LTB4R
C10 Marginal,TIGAR
C10 Marginal,ORC6
C10 Marginal,MAP3K8
C10 Marginal,NR4A1
C10 Marginal,PGS1
C10 Marginal,HPSE2
C10 Marginal,CUBN
C10 Marginal,BCL10
C10 Marginal,IKZF3
C10 Marginal,AKIP1
C10 Marginal,PRR23A
C10 Marginal,MTMR3
C10 Marginal,NIPSNAP3B
C10 Marginal,MARF1
C10 Marginal,FKBP6
C10 Marginal,AKNA
C10 Marginal,TPD52
C10 Marginal,RBM23
C10 Marginal,MACC1
C10 Marginal,MTUS1
C10 Marginal,ORAI2
C10 Marginal,LY9
C10 Marginal,ADAMTS5
C10 Marginal,C5orf51
C10 Marginal,KIAA0319L
C10 Marginal,NAV1
C10 Marginal,INF2
C10 Marginal,UBE3A
C10 Marginal,ZNF41
C10 Marginal,TRPM7
C10 Marginal,ZNF699
C10 Marginal,SOX9
C10 Marginal,NSUN4
C10 Marginal,AC098650.1
C10 Marginal,SZT2
C10 Marginal,CLEC19A
C10 Marginal,TMEM232
C10 Marginal,PARP15
C10 Marginal,SLC4A1AP
C10 Marginal,CD22
C10 Marginal,KCNG4
C10 Marginal,ZNF791
C10 Marginal,ARHGAP11B
C10 Marginal,RNF19B
C10 Marginal,KCTD20
C10 Marginal,ASCC3
C10 Marginal,PFKFB2
C10 Marginal,ACSL6
C10 Marginal,IQGAP3
C10 Marginal,PATJ
C10 Marginal,GPI
C10 Marginal,DCX
C10 Marginal,UST
C10 Marginal,CCDC14
C10 Marginal,MYRIP
C10 Marginal,SLC7A14
C10 Marginal,SLC4A7
C10 Marginal,COL13A1
C10 Marginal,CSKMT
C10 Marginal,RSF1
C10 Marginal,CTF1
C10 Marginal,CCDC86
C10 Marginal,PTP4A3
C10 Marginal,AACS
C10 Marginal,ANKRD45
C10 Marginal,AKAP9
C10 Marginal,PCNX4
C10 Marginal,BCAS1
C10 Marginal,ESAM
C10 Marginal,PDE8A
C6 Marginal,GJB6
C6 Marginal,EDN3
C6 Marginal,IP6K3
C6 Marginal,BMP6
C6 Marginal,TLL2
C6 Marginal,BTG2
C6 Marginal,PMAIP1
C6 Marginal,SNAI1
C6 Marginal,THBD
C6 Marginal,EFNB2
C6 Marginal,MMP3
C6 Marginal,ATF3
C6 Marginal,EGR2
C6 Marginal,GDF5
C6 Marginal,MMP1
C6 Marginal,SEMA4A
C6 Marginal,PCSK1N
C6 Marginal,KCNQ3
C6 Marginal,TRIM36
C6 Marginal,PCSK6
C6 Marginal,KLF4
C6 Marginal,MERTK
C6 Marginal,HSPA6
C6 Marginal,SHANK2
C6 Marginal,PDGFC
C6 Marginal,ENPP1
C6 Marginal,SELP
C6 Marginal,SOX6
C6 Marginal,NR4A1
C6 Marginal,LINGO1
C6 Marginal,INHBA
C6 Marginal,CHST2
C6 Marginal,FRY
C6 Marginal,PDE8B
C6 Marginal,RGS6
C6 Marginal,RGCC
C6 Marginal,ALDH1A3
C6 Marginal,RAD51AP2
C6 Marginal,HSPA1B
C6 Marginal,SERTAD1
C6 Marginal,POSTN
C6 Marginal,CPM
C6 Marginal,DMKN
C6 Marginal,LIMCH1
C6 Marginal,GOLGA7B
C6 Marginal,GLRB
C6 Marginal,IER2
C6 Marginal,TTC9
C6 Marginal,TMEM200A
C6 Marginal,HSPA1A
C6 Marginal,BTBD16
C6 Marginal,CBLN2
C6 Marginal,DNAJB1
C6 Marginal,KLF2
C6 Marginal,ATP1B1
C6 Marginal,B4GALNT3
C6 Marginal,STK26
C6 Marginal,MGLL
C6 Marginal,PRSS12
C6 Marginal,CCDC184
C6 Marginal,GADD45B
C6 Marginal,NDUFA4L2
C6 Marginal,SLC9A3R1
C6 Marginal,GMFG
C6 Marginal,SCUBE1
C6 Marginal,RGS16
C6 Marginal,CBFA2T3
C6 Marginal,TSPAN12
C6 Marginal,DYSF
C6 Marginal,BHLHE40
C6 Marginal,FOXC2
C6 Marginal,SRPK3
C6 Marginal,RGS2
C6 Marginal,HES1
C6 Marginal,BMP4
C6 Marginal,FOXL1
C6 Marginal,DUOX2
C6 Marginal,FOSB
C6 Marginal,CDKN2D
C6 Marginal,ST14
C6 Marginal,ODC1
C6 Marginal,TEX11
C6 Marginal,KCTD9
C6 Marginal,CTTNBP2
C6 Marginal,CSRNP1
