cluster,gene
c19,PRELID1
c19,TNIP1
c19,COL1A1
c19,HTRA3
c19,S100A16
c19,UBE2L6
c19,LAP3
c19,ICAM1
c19,IFITM3
c19,OSTC
c19,SERINC2
c19,CHN1
c19,ADAMTS2
c19,TAP1
c19,ATOX1
c19,COL10A1
c19,PDLIM4
c19,CYBA
c19,TMEM45A
c19,SEC61G
c19,S100A11
c19,EVA1A
c19,MT2A
c19,RPLP0
c19,HAPLN3
c19,MYDGF
c19,IGFBP4
c19,PFN1
c19,RCN1
c19,PCOLCE
c19,ANGPTL2
c19,RIN2
c19,SQSTM1
c19,BPGM
c19,TAGLN2
c19,MXRA5
c19,ISG20
c19,GK
c19,BNIP3
c19,TNFRSF21
c19,PGK1
c19,CALU
c19,PGAM1
c19,FAM20C
c19,DDIT4
c19,TNFAIP3
c19,CAPZB
c19,WIPI1
c19,ACSL4
c19,RAI14
c19,CALR
c19,FAM20A
c19,COTL1
c19,C1QTNF6
c19,ISLR
c19,SLC39A14
c19,MXRA8
c19,PHLDA1
c19,TSC22D1
c19,NNMT
c19,PRDM1
c19,FKBP10
c19,TNFSF10
c19,FXYD5
c19,COL1A2
c19,KDELR2
c19,FBXO32
c19,HM13
c19,GRINA
c19,MDK
c19,BMP1
c19,TAPBP
c19,AGTRAP
c19,ABRACL
c19,RUNX2
c19,PSMB8
c19,ATP6V0B
c19,TWIST1
c19,ITGA5
c19,SMIM3
c19,BAX
c19,LDHA
c19,MSC
c19,RPS27L
c19,GOLM1
c19,TMEM132A
c19,SLC39A8
c19,GABARAP
c19,ANPEP
c19,PKIG
c19,RABAC1
c19,CMTM3
c19,C19orf53
c19,TNFRSF12A
c19,SURF4
c19,WTAP
c19,ARL4C
c19,CERCAM
c19,GJA1
c19,IL15RA
c19,ATP6V0E1
c19,GRAMD1A
c19,C1S
c19,SEC61B
c19,PARP14
c19,CRABP2
c20,CHI3L2
c20,PTGDS
c20,PLA2G2A
c20,CXCL12
c20,CHI3L1
c20,CLU
c20,SCRG1
c20,WISP2
c20,IGFBP4
c20,CD74
c20,IGF1
c20,APOE
c20,PPAP2A
c20,EFEMP1
c20,CYP1B1
c20,SFRP1
c20,CP
c20,OSR2
c20,SMOC1
c20,NNMT
c20,VCAN
c20,PTGFR
c20,SEPP1
c20,COL14A1
c20,MDK
c20,C2orf40
c20,HLA-DRB1
c20,GAS1
c20,PCOLCE
c20,MTRNR2L8
c20,C19orf10
c20,PPAP2B
c20,MT-ND2
c20,C1GALT1
c20,RARRES1
c20,GNB2L1
c20,RPL7
c20,C1R
c20,CFI
c20,RPL31
c20,TPD52L1
c20,RPL41
c20,C1S
c20,PLTP
c20,NGFRAP1
c20,RPL34
c20,RPL13A
c20,RPL12
c20,FGF7
c20,RPS2
c20,SELM
c20,RPS4X
c20,VCAM1
c20,RPL21
c20,MMP2
c20,MTRNR2L1
c20,APOC1
c20,NBEAL1
c20,MT-ND1
c20,RPS18
c20,DPT
c20,MT1X
c20,GLTSCR2
c20,PPP3CA
c20,SF3B14
c20,TMEM66
c20,SNED1
c20,COLEC12
c20,FCGRT
c20,IL11RA
c20,RPS6
c20,HLA-DRA
c20,NHP2L1
c20,LXN
c20,CRISPLD1
c20,RPL39
c20,45184
c20,GPX1
c20,RSPO3
c20,ABI3BP
c20,SERPINF1
c20,RPS20
c20,RPL10A
c20,TMEM100
c20,C14orf2
c20,RPSAP58
c20,RPS23
c20,ENPP2
c20,RPL3
c20,LSMD1
c20,CRNDE
c20,RPL13
c20,C6orf48
c20,NPC2
c20,CIRBP
c20,EIF3E
c20,FTL
c20,RPS9
c20,CTSH
c20,ZFP36L1
c20,ATP5L
c20,RPL10
c20,MRP63
c20,S100A13
c20,RPLP0
c20,RPL15
c20,HLA-DPB1
c20,GLRX
c20,ATP5G1
c20,RPL26
c20,MT-ND5
c20,MT-ND4
c20,CTSF
c20,RPL32
c20,ANKH
c20,CD47
c20,EBF1
c20,LUM
c20,MRPS6
c20,RARRES3
c20,THBS4
c20,C1orf122
c20,KCTD12
c20,ATP5O
c20,RPL11
c20,RBPJ
c20,TMEM261
c20,ATP5J
c20,SLC25A37
c20,GYPC
c20,DPP7
c20,RPL9
c20,RPS14
c20,MT-CYB
c20,RPS27A
c20,RPL6
c20,RPS3A
c20,STEAP4
c20,C1orf63
c20,NID2
c20,COMP
c20,PDGFRA
c20,RPS19
c20,CHMP1B
c20,FAM20A
c20,RPS3
c20,CHID1
c20,CYBA
c20,RPS5
c20,C2
c20,RPL27A
c20,RPS15
c20,NFIB
c20,RPL23A
c20,AKR1C3
c20,RPS15A
c20,GLIPR1
c20,DDIT4
c20,MESDC2
c20,PRDX4
c20,TCEB2
c20,C10orf54
c20,RPL35A
c20,COX16
c20,RPL4
c20,RPS12
c20,UQCRB
c20,IFI27L2
c20,TRPS1
c20,SHFM1
c20,RPL29
